IEMP,FSOPORT,ITDSOP,INUMSOP,INVENTARIO,IRECURSO,ICCSUBCC,ILABOR,QCANTLUN,QCANTMAR,QCANTMIE,QCANTJUE,QCANTVIE,QCANTSAB,QCANTDOM,SOBSERVAC
1,26/05/2025,160,,1,54053,104: TINTAS,PERIODICOS,3.53,,,,,,,497
1,26/05/2025,160,,1,54103,104: TINTAS,PERIODICOS,3.53,,,,,,,497
1,26/05/2025,160,,1,54203,104: TINTAS,PERIODICOS,4.54,,,,,,,497
1,27/05/2025,160,,1,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,451
1,27/05/2025,160,,1,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,2.00,,,,,,,451
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,531.00,,,,,,,498
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,79.55,,,,,,,498
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,9.45,,,,,,,498
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,100.00,,,,,,,499
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,50.00,,,,,,,499
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,54.92,,,,,,,503
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,137.08,,,,,,,503
1,28/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,530
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,8.58,,,,,,,496
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,0.42,,,,,,,496
1,28/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,30.00,,,,,,,507
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,56.97,,,,,,,504
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,141.03,,,,,,,504
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,577.82,,,,,,,511
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,798.18,,,,,,,511
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,619.59,,,,,,,512
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,833.41,,,,,,,512
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,505
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,65.00,,,,,,,505
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,65.00,,,,,,,505
1,28/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,23.00,,,,,,,508
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,36.00,,,,,,,508
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,602.00,,,,,,,514
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,830.00,,,,,,,514
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,676.00,,,,,,,515
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,REVISTAS,148.00,,,,,,,515
1,28/05/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,1055.00,,,,,,,515
1,28/05/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,852.00,,,,,,,514
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,520
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.00,,,,,,,520
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,66.00,,,,,,,520
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,100.00,,,,,,,518
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,50.00,,,,,,,518
1,28/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,23.00,,,,,,,521
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,36.00,,,,,,,521
1,28/05/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,2103.00,,,,,,,513
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PULICOMERCIALES,896.00,,,,,,,523
1,28/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,528
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,63.00,,,,,,,528
1,28/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,63.00,,,,,,,528
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.00,,,,,,,527
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,37.00,,,,,,,527
1,28/05/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,726.00,,,,,,,511
1,28/05/2025,160,,1,22005,102: OTROS PAPELES,REVISTAS,855.00,,,,,,,512
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.63,,,,,,,506
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,3.37,,,,,,,506
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,41.63,,,,,,,506
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,3.37,,,,,,,506
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,46.00,,,,,,,509
1,28/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,46.00,,,,,,,507
1,28/05/2025,160,,1,22001,102: OTROS PAPELES,PULICOMERCIALES,2125.00,,,,,,,530
1,28/05/2025,160,,1,363073,103: CARTULINAS,,151.00,,,,,,,362
1,28/05/2025,160,,1,363074,103: CARTULINAS,,124.00,,,,,,,363
1,28/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,533
1,28/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,592.00,,,,,,,497
1,28/05/2025,160,,1,17002,101: PAPEL PERIODICO,REVISTAS,62.50,,,,,,,226
1,28/05/2025,160,,1,17002,101: PAPEL PERIODICO,REVISTAS,693.50,,,,,,,226
1,28/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,660.09,,,,,,,495
1,29/05/2025,160,,1,25001,102: OTROS PAPELES,REVISTAS,1908.00,,,,,,,510
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,470
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,18.00,,,,,,,515
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,515
1,29/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,4.00,,,,,,,515
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,520
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,520
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,520
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,520
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,521
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,521
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,518
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,518
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,523
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,528
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,528
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,528
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,527
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,529
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,1.00,,,,,,,529
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,524
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,536
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,536
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,532
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,532
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,535
1,29/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,535
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,535
1,29/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,526
1,29/05/2025,160,,1,34001,102: OTROS PAPELES,PULICOMERCIALES,2565.00,,,,,,,516
1,29/05/2025,160,,1,34001,102: OTROS PAPELES,PULICOMERCIALES,6235.00,,,,,,,516
1,29/05/2025,160,,1,17002,101: PAPEL PERIODICO,REVISTAS,1849.00,,,,,,,510
1,29/05/2025,160,,1,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,527
1,29/05/2025,160,,1,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,479
1,29/05/2025,160,,1,62027,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,479
1,29/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,95.00,,,,,,,533
1,29/05/2025,160,,1,17002,101: PAPEL PERIODICO,REVISTAS,2497.00,,,,,,,510
1,29/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,139.00,,,,,,,524
1,29/05/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,524
1,29/05/2025,160,,1,17029,101: PAPEL PERIODICO,PULICOMERCIALES,56.00,,,,,,,531
1,29/05/2025,160,,1,17028,101: PAPEL PERIODICO,PULICOMERCIALES,39.00,,,,,,,529
1,29/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,23.00,,,,,,,536
1,29/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,536
1,29/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,32.00,,,,,,,535
1,29/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,535
1,29/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,64.50,,,,,,,535
1,29/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,96.00,,,,,,,532
1,30/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,783.77,,,,,,,526
1,30/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,34.23,,,,,,,526
1,30/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,124.00,,,,,,,537
1,30/05/2025,160,,1,14004,101: PAPEL PERIODICO,PERIODICOS,205.00,,,,,,,542
1,30/05/2025,160,,1,11016,101: PAPEL PERIODICO,PERIODICOS,102.00,,,,,,,542
1,30/05/2025,160,,1,17020,101: PAPEL PERIODICO,PULICOMERCIALES,274.00,,,,,,,534
1,30/05/2025,160,,1,17029,101: PAPEL PERIODICO,PULICOMERCIALES,137.00,,,,,,,534
1,30/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,113.00,,,,,,,540
1,30/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,56.00,,,,,,,540
1,30/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,217.33,,,,,,,541
1,30/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,72.44,,,,,,,541
1,30/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,0.23,,,,,,,541
1,30/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,23.00,,,,,,,544
1,30/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,35.00,,,,,,,544
1,30/05/2025,160,,1,11015,101: PAPEL PERIODICO,PULICOMERCIALES,11.00,,,,,,,538
1,30/05/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,334.00,,,,,,,545
1,30/05/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,500.00,,,,,,,545
1,30/05/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,2597.00,,,,,,,545
1,30/05/2025,160,,1,25001,102: OTROS PAPELES,PULICOMERCIALES,4219.00,,,,,,,545
1,30/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.04,,,,,,,543
1,30/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,2.46,,,,,,,543
1,30/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,34.52,,,,,,,543
1,30/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,0.48,,,,,,,543
1,30/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.04,,,,,,,543
1,30/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,2.46,,,,,,,543
1,30/05/2025,160,,1,430142,103: CARTULINAS,PLEGADIZAS,303.00,,,,,,,468
1,30/05/2025,160,,1,430142,103: CARTULINAS,PLEGADIZAS,14.74,,,,,,,468
1,30/05/2025,160,,1,430142,103: CARTULINAS,PLEGADIZAS,63.26,,,,,,,468
1,30/05/2025,160,,1,430142,103: CARTULINAS,PLEGADIZAS,699.00,,,,,,,469
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,9.00,,,,,,,534
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,7.00,,,,,,,534
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,537
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,537
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,540
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,540
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,540
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,5.00,,,,,,,541
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,10.00,,,,,,,541
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,542
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,2.00,,,,,,,543
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,543
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,543
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,1.00,,,,,,,543
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,544
1,30/05/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,8.00,,,,,,,544
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,546
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,12.00,,,,,,,546
1,30/05/2025,160,,6,62031,105: MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,552
1,30/05/2025,160,,6,62028,105:MATERIAL PREPRENSA,REVISTAS,40.00,,,,,,,548
1,31/05/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,100.00,,,,,,,545
1,31/05/2025,160,,1,23001,102: OTROS PAPELES,PULICOMERCIALES,100.00,,,,,,,545
1,31/05/2025,160,,1,430145,103: CARTULINAS,PLEGADIZAS,203.00,,,,,,,476
1,31/05/2025,160,,1,430055,103: CARTULINAS,PLEGADIZAS,96.11,,,,,,,490
1,31/05/2025,160,,1,430055,103: CARTULINAS,PLEGADIZAS,0.89,,,,,,,490
1,31/05/2025,160,,1,430054,103: CARTULINAS,PLEGADIZAS,2950.00,,,,,,,493
1,31/05/2025,160,,1,430055,103: CARTULINAS,PLEGADIZAS,870.00,,,,,,,491
1,31/05/2025,160,,1,430055,103: CARTULINAS,PLEGADIZAS,1616.00,,,,,,,493
1,31/05/2025,160,,1,430144,103: CARTULINAS,PLEGADIZAS,230.00,,,,,,,517
1,31/05/2025,160,,1,430143,103: CARTULINAS,PLEGADIZAS,1055.00,,,,,,,519
1,31/05/2025,160,,1,17002,101: PAPEL PERIODICO,PERIODICOS,140.00,,,,,,,546
1,31/05/2025,160,,1,16011,101: PAPEL PERIODICO,PERIODICOS,70.00,,,,,,,546
1,31/05/2025,160,,1,14004,101: PAPEL PERIODICO,PULICOMERCIALES,107.00,,,,,,,552
1,31/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,47.00,,,,,,,561
1,31/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,42.00,,,,,,,557
1,31/05/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,43.00,,,,,,,557
1,31/05/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,29.00,,,,,,,557
1,31/05/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,69.26,,,,,,,553
1,31/05/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,118.74,,,,,,,553
1,31/05/2025,160,,1,38016,106: OTROS MATERIALES PRODUCCI,PLEGADIZAS,275.00,,,,,,,466
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.54,,,,,,,458
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.44,,,,,,,458
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.44,,,,,,,458
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.85,,,,,,,458
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.23,,,,,,,485
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.15,,,,,,,485
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.15,,,,,,,485
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.48,,,,,,,485
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.46,,,,,,,486
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.43,,,,,,,486
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.43,,,,,,,486
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.55,,,,,,,486
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.07,,,,,,,496
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.07,,,,,,,496
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.07,,,,,,,496
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.09,,,,,,,496
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.18,,,,,,,499
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.10,,,,,,,499
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.10,,,,,,,499
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.42,,,,,,,499
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.95,,,,,,,502
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.89,,,,,,,502
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.89,,,,,,,502
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.14,,,,,,,502
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.51,,,,,,,503
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.41,,,,,,,503
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.41,,,,,,,503
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.82,,,,,,,503
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.56,,,,,,,504
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.46,,,,,,,504
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.46,,,,,,,504
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.87,,,,,,,504
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.28,,,,,,,505
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.20,,,,,,,505
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,1.20,,,,,,,505
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.54,,,,,,,505
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.71,,,,,,,506
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.66,,,,,,,506
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.66,,,,,,,506
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.85,,,,,,,506
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.59,,,,,,,507
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.55,,,,,,,507
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.55,,,,,,,507
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.71,,,,,,,507
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.47,,,,,,,508
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.44,,,,,,,508
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.44,,,,,,,508
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.56,,,,,,,508
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,0.36,,,,,,,509
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,0.33,,,,,,,509
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,0.33,,,,,,,509
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,0.43,,,,,,,509
1,03/06/2025,160,,1,54203,104: TINTAS,REVISTAS,66.51,,,,,,,510
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.45,,,,,,,510
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.34,,,,,,,510
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.57,,,,,,,510
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.34,,,,,,,510
1,03/06/2025,160,,1,54203,104: TINTAS,REVISTAS,26.05,,,,,,,511
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.15,,,,,,,511
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.11,,,,,,,511
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.19,,,,,,,511
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.11,,,,,,,511
1,03/06/2025,160,,1,54203,104: TINTAS,REVISTAS,25.67,,,,,,,512
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.18,,,,,,,512
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.13,,,,,,,512
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.22,,,,,,,512
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.13,,,,,,,512
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.43,,,,,,,513
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.33,,,,,,,513
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.54,,,,,,,513
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.33,,,,,,,513
1,03/06/2025,160,,1,54203,104: TINTAS,REVISTAS,27.00,,,,,,,514
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.18,,,,,,,514
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.13,,,,,,,514
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.22,,,,,,,514
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.13,,,,,,,514
1,03/06/2025,160,,1,54203,104: TINTAS,REVISTAS,15.50,,,,,,,515
1,03/06/2025,160,,1,52031,104: TINTAS,REVISTAS,0.22,,,,,,,515
1,03/06/2025,160,,1,52081,104: TINTAS,REVISTAS,0.16,,,,,,,515
1,03/06/2025,160,,1,52231,104: TINTAS,REVISTAS,0.27,,,,,,,515
1,03/06/2025,160,,1,52331,104: TINTAS,REVISTAS,0.16,,,,,,,515
1,03/06/2025,160,,1,52031,104: TINTAS,PULICOMERCIALES,2.09,,,,,,,516
1,03/06/2025,160,,1,52081,104: TINTAS,PULICOMERCIALES,1.57,,,,,,,516
1,03/06/2025,160,,1,52231,104: TINTAS,PULICOMERCIALES,2.61,,,,,,,516
1,03/06/2025,160,,1,52331,104: TINTAS,PULICOMERCIALES,1.57,,,,,,,516
1,03/06/2025,160,,1,54003,104: TINTAS,PERIODICOS,1.18,,,,,,,518
1,03/06/2025,160,,1,54053,104: TINTAS,PERIODICOS,1.57,,,,,,,518
1,03/06/2025,160,,1,54103,104: TINTAS,PERIODICOS,2.61,,,,,,,518
1,03/06/2025,160,,1,54203,104: TINTAS,PERIODICOS,1.57,,,,,,,518
1,03/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,35.68,,,,,,,554
1,03/06/2025,160,,1,17027,101: PAPEL PERIODICO,PERIODICOS,1.32,,,,,,,554
1,03/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,71.36,,,,,,,554
1,03/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,8.93,,,,,,,554
1,03/06/2025,160,,1,17026,101: PAPEL PERIODICO,PERIODICOS,142.71,,,,,,,554
1,03/06/2025,160,,1,17022,101: PAPEL PERIODICO,PERIODICOS,33.00,,,,,,,558
1,03/06/2025,160,,1,17020,101: PAPEL PERIODICO,PERIODICOS,50.00,,,,,,,558
1,03/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,8.00,,,,,,,545
1,03/06/2025,160,,6,62028,105:MATERIAL PREPRENSA,PULICOMERCIALES,4.00,,,,,,,545
1,03/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,549
1,03/06/2025,160,,6,62027,105: MATERIAL PREPRENSA,PERIODICOS,4.00,,,,,,,549
1,03/06/2025,160,,6,62031,105: MATERIAL PREPRENSA,PERIODICOS,16.00,,,,,,,551
